tipo_accion,tipo_usuario,nombre_tipo_usuario,tiempo_llegada,tiempo_espera,tiempo_servicio,tiempo_sistema,cajero,inicio_servicio,fin_servicio,replica
retiro,2,Lento,1.7309455924695474,0.0,3.856255580462432,3.856255580462432,0,1.7309455924695474,5.587201172931979,1
pago,2,Lento,3.8171174600142264,0.0,0.373893241586109,0.373893241586109,1,3.8171174600142264,4.1910107016003355,1
retiro,1,Normal,6.091179282972636,0.0,3.2566201137920943,3.2566201137920943,0,6.091179282972636,9.34779939676473,1
pago,1,Normal,7.634473615503416,0.0,8.029917100052277,8.029917100052277,1,7.634473615503416,15.664390715555694,1
retiro,0,Rápido,6.431061164864529,2.916738231900201,0.26175819089444324,3.178496422794644,0,9.34779939676473,9.609557587659173,1
retiro,1,Normal,13.631124898905387,0.0,1.590315158201763,1.590315158201763,0,13.631124898905387,15.22144005710715,1
pago,1,Normal,15.113333121664645,0.0,4.163805428623518,4.163805428623518,2,15.113333121664645,19.277138550288164,1
retiro,1,Normal,15.571779839299095,0.0,1.3496948506525668,1.3496948506525668,0,15.571779839299095,16.921474689951662,1
retiro,1,Normal,16.482846732096398,0.4386279578552639,1.7001884187301446,2.1388163765854085,0,16.921474689951662,18.62166310868181,1
pago,3,Muy lento,17.990326300580954,0.0,2.261221446430944,2.261221446430944,1,17.990326300580954,20.251547747011898,1
retiro,1,Normal,20.1327065506308,0.0,0.9251857790318698,0.9251857790318698,0,20.1327065506308,21.05789232966267,1
retiro,2,Lento,21.730856169169765,0.0,7.106920585765025,7.106920585765025,0,21.730856169169765,28.83777675493479,1
retiro,0,Rápido,25.69426879244633,3.14350796248846,3.1115545004188596,6.25506246290732,0,28.83777675493479,31.94933125535365,1
pago,2,Lento,29.268035464793652,0.0,5.74290894632007,5.74290894632007,1,29.268035464793652,35.01094441111372,1
retiro,1,Normal,31.063928934455838,0.8854023208978106,3.773031232131474,4.658433553029285,0,31.94933125535365,35.72236248748512,1
retiro,2,Lento,23.377342431536526,12.345020055948595,1.9178184388725148,14.26283849482111,0,35.72236248748512,37.64018092635764,1
retiro,2,Lento,25.597468923174,12.042712003183638,5.525561361889555,17.568273365073193,0,37.64018092635764,43.165742288247195,1
pago,2,Lento,41.45291885074357,0.0,2.1044411495072404,2.1044411495072404,1,41.45291885074357,43.55736000025081,1
retiro,1,Normal,41.01132769763378,2.1544145906134133,3.183104642785488,5.337519233398901,0,43.165742288247195,46.34884693103268,1
retiro,1,Normal,41.814767278925785,4.534079652106897,4.365855662531775,8.899935314638672,0,46.34884693103268,50.71470259356445,1
retiro,1,Normal,44.79719168015248,5.917510913411974,0.08301072558611088,6.000521638998085,0,50.71470259356445,50.79771331915057,1
retiro,1,Normal,47.80927273896917,2.988440580181397,4.1696596628703935,7.15810024305179,0,50.79771331915057,54.96737298202096,1
retiro,3,Muy lento,39.767826758234634,15.199546223786328,1.294967654243764,16.49451387803009,0,54.96737298202096,56.262340636264724,1
retiro,3,Muy lento,56.20539840106205,0.05694223520267627,0.6366749996236978,0.693617234826374,0,56.262340636264724,56.899015635888425,1
retiro,2,Lento,59.99489247797389,0.0,3.2254044915903255,3.2254044915903255,0,59.99489247797389,63.22029696956422,1
retiro,1,Normal,63.346363639648715,0.0,1.1162007890449,1.1162007890449,0,63.346363639648715,64.46256442869361,1
retiro,2,Lento,68.51128915076384,0.0,4.28779498669717,4.28779498669717,0,68.51128915076384,72.79908413746101,1
pago,3,Muy lento,72.1756702057584,0.0,1.8334696661862848,1.8334696661862848,1,72.1756702057584,74.00913987194468,1
retiro,0,Rápido,72.42937430596321,0.3697098314978007,1.9447402164757221,2.314450047973523,0,72.79908413746101,74.74382435393673,1
retiro,0,Rápido,73.95369081985963,0.7901335340770999,3.694482367443431,4.484615901520531,0,74.74382435393673,78.43830672138016,1
retiro,1,Normal,69.75531091381815,8.682995807562008,4.797805763270065,13.480801570832075,0,78.43830672138016,83.23611248465022,1
retiro,0,Rápido,79.23545265303146,4.000659831618762,1.6494032911215117,5.650063122740274,0,83.23611248465022,84.88551577577174,1
pago,1,Normal,83.96297101603449,0.0,2.3936178324531254,2.3936178324531254,1,83.96297101603449,86.35658884848762,1
pago,0,Rápido,84.3018581044613,0.0,1.3464489312892582,1.3464489312892582,2,84.3018581044613,85.64830703575056,1
retiro,0,Rápido,84.29360765789612,0.5919081178756187,0.14452931570358868,0.7364374335792074,0,84.88551577577174,85.03004509147533,1
retiro,0,Rápido,84.32532160002742,0.7047234914479077,0.4025053090816202,1.1072288005295279,0,85.03004509147533,85.43255040055695,1
retiro,1,Normal,71.62712849858954,13.805421901967406,1.7848840447169185,15.590305946684325,0,85.43255040055695,87.21743444527387,1
pago,3,Muy lento,87.10240306342844,0.0,0.07445390445351913,0.07445390445351913,1,87.10240306342844,87.17685696788196,1
retiro,1,Normal,77.14231024013897,10.075124205134898,2.951933558182483,13.02705776331738,0,87.21743444527387,90.16936800345636,1
pago,3,Muy lento,89.55681638012382,0.0,14.079813385496957,14.079813385496957,1,89.55681638012382,103.63662976562078,1
retiro,1,Normal,81.77590680922819,8.393461194228166,0.148024510638818,8.541485704866984,0,90.16936800345636,90.31739251409518,1
retiro,1,Normal,89.8865009940672,0.43089152002796993,0.8950147367786888,1.3259062568066589,0,90.31739251409518,91.21240725087387,1
pago,0,Rápido,91.00295458502514,0.0,1.6243676442222208,1.6243676442222208,2,91.00295458502514,92.62732222924735,1
retiro,2,Lento,85.99621036803815,5.2161968828357175,1.1439740108516292,6.3601708936873464,0,91.21240725087387,92.3563812617255,1
retiro,3,Muy lento,89.62939639725595,2.726984864469557,5.34374452026614,8.070729384735698,0,92.3563812617255,97.70012578199164,1
pago,1,Normal,96.40426409725269,0.0,0.7945192508319288,0.7945192508319288,2,96.40426409725269,97.19878334808462,1
retiro,0,Rápido,92.97210203311003,4.728023748881611,2.55880923665755,7.286832985539162,0,97.70012578199164,100.2589350186492,1
retiro,0,Rápido,95.48182452633091,4.777110492318286,1.394139296888055,6.171249789206341,0,100.2589350186492,101.65307431553725,1
retiro,1,Normal,92.53435489525945,9.118719420277799,1.8504588852372736,10.969178305515072,0,101.65307431553725,103.50353320077453,1
retiro,1,Normal,97.79779911381645,5.705734086958074,0.6781751452013782,6.383909232159453,0,103.50353320077453,104.1817083459759,1
retiro,2,Lento,100.51400811819283,3.6677002277830724,3.3476039117361056,7.015304139519178,0,104.1817083459759,107.52931225771201,1
